product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Does the job,No bad,3,"Sep, 2020", Gangarampur,4,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Mind-blowing purchase,Ok so the pakagen was not soo good but the processor working very well now and fast highly recommend for gaming just pair a GPU like 1030ti or 750ti so it's a beast btw I don't have GPU instead of it the processor is good Go for it if you have old pc and if you want to do a good level gaming on it,5,"Nov, 2020", Tikamgarh,15,4
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Good quality product,Working well. Installed before 7 days.,4,"Sep, 2020", Cooch Behar,3,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Must buy!,Although it is OEM product still It's really a good processor for h61 motherboard with lga 1155 socket. And also thanks to seller #computerparts from where I bought it. With this you can easily get 3.40 MHz speed and easily access small games also. It's inbuilt graphics also good. Lastly thank you flipkart for your good packaging and delivery.,5,"Sep, 2020", New Town,42,20
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Just wow!,"Packaging was very secure , OEM processor.but working in perfect condition as , just buy it and pair it with GTX 750ti or gt 1030 and play games like gta v",5,"Jul, 2021", Marcaim,8,2
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Just wow!,Good,5,"Aug, 2020", Satara District,3,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Brilliant,My PC was Really Faster than the Previous one,5,"Dec, 2020", Khordha District,8,3
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Delightful,Nice packing and nice processor 🤩,4,"May, 2021", Sarbhog,1,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Terrific,Good,5,"May, 2021", Chennai,2,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=1,Intel i3,"2,999",Delightful,Nice,4,"Apr, 2021", Kolasib,1,0
itmda55d2582b950,intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop,https://www.flipkart.com/intel-i3-3240-3rd-gen-processor-h61-chipset-motherboards-3-4-ghz-lga-1155-socket-2-cores-desktop/product-reviews/itmda55d2582b950?page=2,Intel i3,"2,999",Good choice,Thank you flipkart 🥰,4,"Mar, 2022", Kailashahar,4,1
